TAZ,total_residential_units,census_occ_rate,total_occ_units,occ_units_low_inc,occ_units_med_inc,occ_units_high_inc,persons_per_occ_unit,total_persons,emp_retail,emp_srvc,emp_rec,emp_game,emp_other,FORECASTED_RESIDENTIAL_UNITS,FORECASTED_OCCUPIED_UNITS,FORECASTED_RES_INCOME_LOW_UNITS,FORECASTED_RES_INCOME_MEDIUM_UNITS,FORECASTED_RES_INCOME_HIGH_UNITS,TOTAL_FORECASTED_UNITS_LOW_INCOME,TOTAL_FORECASTED_UNITS_MED_INCOME,TOTAL_FORECASTED_UNITS_HIGH_INCOME,TOTAL_FORECASTED_UNITS_OCCUPIED,TOTAL_FORECASTED_RESIDENTIAL_UNITS,FORECASTED_PERSONS,TOTAL_FORECASTED_PERSONS,NEW_OCCUPANCY_RATE
146,259,0.6069173123040029,158,49,26,83,2.2373765074964207,353,0,12,9,0,9,6.0,4.05,1.5045000000000002,0.9390000000000001,1.6065,50.5045,26.939,84.6065,162.05,265.0,9.061374855360503,362.0613748553605,0.6115094339622642
147,631,0.637854000919365,401,197,96,108,2.4706824027609007,978,0,3,0,0,99,20.0,9.45,4.3015,1.6729999999999998,3.4755,201.3015,97.673,111.4755,410.45,651.0,23.34794870609051,1001.3479487060905,0.6304915514592934
148,527,0.5538793103448276,292,128,99,65,1.4724871392264205,430,29,25,0,0,30,12.0,5.2,1.6669999999999998,0.894,2.639,129.667,99.894,67.639,297.2,539.0,7.656933123977387,437.6569331239774,0.5513914656771799
149,288,0.6628007921310287,191,110,50,32,2.5318089393161847,473,5,76,0,0,173,65.0,30.9,11.133000000000001,6.1659999999999995,13.600999999999999,121.133,56.166,45.601,221.9,353.0,78.2328962248701,551.23289622487,0.6286118980169971
150,46,0.7959491440812458,37,23,7,7,2.2858276375323814,84,142,30,4,0,333,6.0,6.0,2.4000000000000004,1.5,2.0999999999999996,25.4,8.5,9.1,43.0,52.0,13.714965825194287,97.71496582519428,0.8269230769230769
151,129,0.5562233285220608,72,30,19,23,2.559816972770128,182,1,0,0,0,2,10.0,3.8499999999999996,1.3684999999999998,0.707,1.7745,31.3685,19.707,24.7745,75.85,139.0,9.855295345164992,191.855295345165,0.5456834532374101
152,170,0.6196271336732432,105,32,17,55,2.2359463332060225,235,0,0,0,0,11,7.0,3.15,1.4175,0.595,1.1375,33.4175,17.595,56.1375,108.15,177.0,7.0432309495989704,242.04323094959898,0.6110169491525425
153,361,0.2780776224258596,100,26,12,62,2.416610445394374,243,1,0,0,0,77,6.0,3.15,1.6694999999999998,0.609,0.8714999999999999,27.6695,12.609,62.8715,103.15,367.0,7.612322902992278,250.61232290299228,0.28106267029972754
154,672,0.4978254836278739,333,206,45,83,1.8385016722415175,617,0,10,0,0,30,62.0,27.2,10.529,5.828,10.843,216.529,50.828,93.843,360.2,734.0,50.007245484969275,667.0072454849693,0.49073569482288826
155,0,0.5059101654846335,0,0,0,0,2.1934980832614266,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
156,370,0.8813559322033898,326,205,85,37,2.2645836692930468,738,9,27,0,0,37,13.0,6.5,0.8119999999999999,3.504,2.184,205.812,88.504,39.184,332.5,383.0,14.719793850404804,752.7197938504048,0.8681462140992167
157,29,0.8800836631648233,26,16,6,3,2.267256059745363,58,81,0,0,0,58,5.0,4.4,2.1100000000000003,1.03,1.2599999999999998,18.11,7.03,4.26,30.4,34.0,9.975926662879598,67.9759266628796,0.8941176470588235
158,510,0.7975889200754612,425,233,88,104,2.3388457270092218,1004,188,95,0,0,293,272.0,197.25,145.8725,16.744999999999997,34.63249999999999,378.8725,104.745,138.6325,622.25,782.0,461.337319652569,1465.337319652569,0.7957161125319693
159,584,0.7698862576367224,450,168,152,131,2.3175031235658268,1045,0,32,0,0,46,152.0,90.0,31.1865,20.023,38.7905,199.1865,172.023,169.7905,540.0,736.0,208.57528112092442,1253.5752811209245,0.7336956521739131
160,568,0.7386018237082067,420,259,145,16,1.7669845670717046,741,0,32,2,0,61,128.0,53.25,15.045499999999999,9.361,28.8435,274.0455,154.361,44.8435,473.25,696.0,94.09192819656828,835.0919281965682,0.6799568965517241
161,19,0.7386018237082068,14,9,5,1,1.7669845670717046,25,171,178,0,0,99,133.0,92.05,74.263,2.646,15.140999999999998,83.263,7.646,16.141,106.05,152.0,162.6509293989504,187.6509293989504,0.6976973684210526
162,298,0.7386018237082067,220,136,76,8,1.7669845670717046,389,0,2,0,0,939,31.0,27.799999999999997,11.316,6.782,9.701999999999998,147.316,82.782,17.701999999999998,247.8,329.0,49.12217096459338,438.12217096459335,0.7531914893617022
163,0,0.5455386552029535,0,0,0,0,1.655813124255336,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
164,1,0.600877716275158,1,0,0,0,2.1073549593019263,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
165,375,0.5317829457364341,199,110,28,61,1.543572725258041,308,0,0,0,0,59,53.0,23.049999999999997,8.9635,4.997,9.0895,118.9635,32.997,70.0895,222.05,428.0,35.57935131719784,343.57935131719785,0.5188084112149532
166,244,0.5317829457364341,130,72,18,40,1.543572725258041,200,0,0,0,0,8,15.0,6.3,2.5829999999999997,1.176,2.541,74.583,19.176,42.541,136.3,259.0,9.724508169125658,209.72450816912567,0.5262548262548263
167,239,0.4938524590163933,118,45,29,45,3.0363700319220674,358,2,0,0,0,24,23.0,10.1,3.9454999999999996,1.881,4.2735,48.9455,30.881,49.2735,128.1,262.0,30.66733732241288,388.6673373224129,0.48893129770992366
168,143,0.4938524590163934,71,27,17,27,3.0363700319220674,214,0,0,0,0,9,17.0,6.6499999999999995,2.4324999999999997,1.225,2.9925,29.4325,18.225,29.9925,77.65,160.0,20.19186071228175,234.19186071228174,0.48531250000000004
169,62,0.4944199176131595,31,12,7,11,3.0245647470989594,93,0,0,1,0,2,8.0,2.8,0.8119999999999999,0.504,1.484,12.812,7.504,12.484,33.8,70.0,8.468781291877086,101.4687812918771,0.4828571428571428
170,194,0.4942694477628421,96,36,23,36,3.028290117484933,291,0,0,0,0,24,14.0,6.3,2.835,1.19,2.275,38.835,24.19,38.275,102.3,208.0,19.07822774015508,310.07822774015506,0.49182692307692305
171,67,0.4938524590163933,33,13,8,12,3.0363700319220674,100,0,0,0,0,6,9.0,3.5,1.1655,0.581,1.7534999999999998,14.1655,8.581,13.753499999999999,36.5,76.0,10.627295111727236,110.62729511172724,0.48026315789473684
172,0,0.6189024390243902,0,0,0,0,2.254428585574244,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
173,0,0.6189024390243902,0,0,0,0,2.254428585574244,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
174,0,0.6189024390243902,0,0,0,0,2.254428585574244,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
175,950,0.4262963391791849,402,71,70,261,2.6529020449430343,1034,7,0,6,0,28,117.0,54.349999999999994,20.104499999999998,11.219,23.0265,91.1045,81.219,284.0265,456.35,1067.0,144.1852261426539,1178.1852261426538,0.42769447047797565
176,295,0.5097998250302554,151,40,38,73,2.4076494932449606,363,0,0,0,0,7,45.0,20.799999999999997,8.1345,4.059,8.6065,48.1345,42.059,81.6065,171.8,340.0,50.07910945949517,413.07910945949516,0.5052941176470589
177,56,0.6176398376723908,35,9,12,14,2.2441263267290816,78,0,0,0,0,0,5.0,2.0999999999999996,0.861,0.392,0.847,9.861,12.392,14.847,37.1,61.0,4.71266528613107,82.71266528613107,0.6081967213114754
178,418,0.5252413925068998,219,46,44,129,2.422787292112344,532,0,12,0,0,7,19.0,7.699999999999999,2.7859999999999996,1.302,3.612,48.786,45.302,132.612,226.7,437.0,18.65546214926505,550.6554621492651,0.5187643020594965
179,338,0.5134391839376132,174,47,38,89,2.656841656600328,455,0,0,0,0,46,41.0,15.749999999999998,5.473999999999999,2.828,7.4479999999999995,52.474,40.828,96.448,189.75,379.0,41.84525609145516,496.84525609145516,0.5006596306068601
180,1,0.6455104741926738,1,0,0,0,2.0513269111981858,1,19,49,146,0,522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
181,0,0.7386018237082067,0,0,0,0,1.7669845670717046,0,0,9,0,0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
182,10,0.7407407407407406,7,1,4,3,2.295048920449456,17,1,0,0,0,2,5.0,2.0999999999999996,0.861,0.392,0.847,1.861,4.392,3.847,9.1,15.0,4.819602732943857,21.819602732943856,0.6066666666666667
183,33,0.7407407407407407,24,5,12,8,2.295048920449456,56,0,0,0,0,10,2.0,1.0499999999999998,0.5565,0.20299999999999999,0.2905,5.5565,12.203,8.2905,25.05,35.0,2.4098013664719287,58.40980136647193,0.7157142857142857
184,1,0.3017902813299232,0,0,0,0,2.9855946133280526,1,0,0,0,0,0,21.0,7.35,2.1315,1.323,3.8955,2.1315,1.323,3.8955,7.35,22.0,21.944120407961186,22.944120407961186,0.33409090909090905
185,85,0.5297146446728214,46,9,12,25,2.4600690308800024,108,0,40,18,0,18,71.0,29.099999999999998,9.350999999999999,5.672,14.077,18.351,17.672,39.077,75.1,156.0,71.58800879860806,179.58800879860806,0.48141025641025637
186,84,0.6189024390243902,52,14,18,20,2.254428585574244,117,0,0,0,0,8,16.0,7.55,2.418,1.506,3.626,16.418,19.506,23.626,59.55,100.0,17.020935821085544,134.02093582108554,0.5954999999999999
187,22,0.6189024390243902,14,4,5,5,2.254428585574244,31,0,0,0,0,0,1.0,0.35,0.10149999999999999,0.063,0.1855,4.1015,5.063,5.1855,14.35,23.0,0.7890500049509854,31.789050004950987,0.6239130434782608
188,66,0.6189024390243902,41,11,14,16,2.254428585574244,92,0,0,0,0,20,5.0,1.75,0.40599999999999997,0.252,1.092,11.406,14.252,17.092,42.75,71.0,3.945250024754927,95.94525002475493,0.602112676056338
189,13,0.4284023668639053,6,2,1,3,2.924664111015236,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,6.0,13.0,0.0,16.0,0.46153846153846156
190,18,0.4284023668639053,8,3,1,4,2.9246641110152347,23,0,0,0,0,3,1.0,0.7,0.45499999999999996,0.13999999999999999,0.105,3.455,1.14,4.105,8.7,19.0,2.0472648777106643,25.047264877710663,0.45789473684210524
191,260,0.4284023668639053,111,40,19,53,2.924664111015235,326,1,0,0,0,4,40.0,21.55,8.004,4.558,8.988,48.004,23.558,61.988,132.55,300.0,63.02651159237832,389.0265115923783,0.44183333333333336
192,462,0.4284023668639052,198,71,33,94,2.924664111015235,579,0,0,0,0,12,27.0,10.149999999999999,3.3459999999999996,1.792,5.012,74.346,34.792,99.012,208.15,489.0,29.685340726804633,608.6853407268046,0.4256646216768916
193,6,0.4284023668639053,3,1,0,1,2.924664111015235,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,6.0,0.0,8.0,0.5
194,23,0.6699266503667481,15,3,5,7,2.2848938367306526,35,0,0,0,0,3,1.0,0.35,0.10149999999999999,0.063,0.1855,3.1015,5.063,7.1855,15.35,24.0,0.7997128428557284,35.799712842855726,0.6395833333333333
195,809,0.5869020805659841,482,143,96,243,2.4054157094373245,1145,0,0,0,0,55,94.0,41.849999999999994,16.3005,9.270999999999999,16.2785,159.3005,105.271,259.2785,523.85,903.0,100.66664743995202,1245.666647439952,0.5801218161683278
196,25,0.7462406015037594,19,7,4,8,2.132567580948609,40,7,39,0,0,50,38.0,14.6,4.454,2.768,7.378,11.454,6.768,15.378,33.6,63.0,31.13548668184969,71.1354866818497,0.5333333333333333
197,546,0.7462406015037594,407,144,89,174,2.132567580948609,869,2,14,0,0,32,38.0,30.0,11.7855,7.641,10.5735,155.7855,96.641,184.5735,437.0,584.0,63.97702742845827,932.9770274284583,0.7482876712328768
198,0,0.7462406015037594,0,0,0,0,2.132567580948609,0,0,0,15,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
199,4,0.5041475995030743,2,1,0,1,2.34582433904347,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,5.0,0.5
200,526,0.5598222875834933,295,89,74,133,2.3000281873051267,674,0,0,0,0,10,54.0,22.049999999999997,8.357999999999999,3.9059999999999997,9.786,97.358,77.906,142.786,317.05,580.0,50.71562153007804,724.715621530078,0.5466379310344828
201,0,0.5059101654846335,0,0,0,0,2.1934980832614266,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
202,108,0.5059101654846335,55,18,15,21,2.1934980832614266,120,0,0,0,0,15,12.0,5.6,2.5305,1.001,2.0685,20.5305,16.001,23.0685,60.6,120.0,12.283589266263988,132.283589266264,0.505
203,31,0.1306306306306306,4,0,4,0,2.0614819949169885,8,14,224,20,0,35,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,31.0,0.0,8.0,0.12903225806451613
204,0,0.1306306306306306,0,0,0,0,2.0614819949169885,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
205,0,0.2670959160320862,0,0,0,0,2.1094878452240566,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
206,0,0.1306306306306306,0,0,0,0,2.0614819949169885,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
207,44,0.0442887631696799,2,2,0,0,1.9305348627534773,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,44.0,0.0,4.0,0.045454545454545456
208,167,0.0982618253033605,17,6,12,0,2.012391068882965,35,0,0,0,0,0,2.0,0.7,0.20299999999999999,0.126,0.371,6.203,12.126,0.371,17.7,169.0,1.4086737482180756,36.40867374821808,0.10473372781065088
209,26,0.1306306306306306,3,0,3,0,2.0614819949169885,7,0,0,0,0,0,1.0,0.35,0.10149999999999999,0.063,0.1855,0.10149999999999999,3.063,0.1855,3.35,27.0,0.7215186982209459,7.721518698220946,0.12407407407407407
210,18,0.1306306306306306,2,0,2,0,2.0614819949169885,5,0,0,0,0,0,1.0,0.35,0.10149999999999999,0.063,0.1855,0.10149999999999999,2.063,0.1855,2.35,19.0,0.7215186982209459,5.721518698220946,0.1236842105263158
211,45,0.081063579233753,4,2,2,0,1.986307998557019,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,45.0,0.0,9.0,0.08888888888888889
212,0,0.0301921317474839,0,0,0,0,1.909155739134945,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
213,0,0.0301921317474839,0,0,0,0,1.909155739134945,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
214,137,0.0301921317474839,4,4,0,0,1.9091557391349447,8,0,0,0,0,0,3.0,1.0499999999999998,0.3045,0.189,0.5565,4.3045,0.189,0.5565,5.05,140.0,2.0046135260916915,10.004613526091692,0.03607142857142857
215,42,0.0301921317474839,1,1,0,0,1.909155739134945,2,0,0,0,0,0,12.0,4.199999999999999,1.218,0.756,2.226,2.218,0.756,2.226,5.199999999999999,54.0,8.018454104366768,10.018454104366768,0.09629629629629628
216,0,0.0301921317474839,0,0,0,0,1.909155739134945,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
217,22,0.0301921317474839,1,1,0,0,1.909155739134945,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,22.0,0.0,1.0,0.045454545454545456
218,1,0.0301921317474839,0,0,0,0,1.909155739134945,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
219,0,0.0301921317474839,0,0,0,0,1.909155739134945,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
220,16,0.0301921317474839,0,0,0,0,1.909155739134945,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0
221,14,0.0301921317474839,0,0,0,0,1.9091557391349447,1,0,0,0,0,0,1.0,0.35,0.10149999999999999,0.063,0.1855,0.10149999999999999,0.063,0.1855,0.35,15.0,0.6682045086972306,1.6682045086972306,0.02333333333333333
222,308,0.0301921317474839,9,9,0,0,1.909155739134945,18,0,0,0,0,0,32.0,12.25,3.9025,1.9949999999999999,6.3525,12.9025,1.9949999999999999,6.3525,21.25,340.0,23.387157804403074,41.387157804403074,0.0625
223,0,0.0301921317474839,0,0,0,0,1.909155739134945,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
224,284,0.0301921317474839,9,9,0,0,1.9091557391349447,16,0,0,0,0,26,25.0,10.85,4.4555,1.911,4.4835,13.4555,1.911,4.4835,19.85,309.0,20.71433976961415,36.71433976961415,0.06423948220064725
225,69,0.0301921317474838,2,2,0,0,1.909155739134945,4,0,0,0,0,0,12.0,4.55,1.3684999999999998,0.707,2.4745,3.3685,0.707,2.4745,6.55,81.0,8.686658613064,12.686658613064,0.0808641975308642
226,0,0.0301921317474839,0,0,0,0,1.909155739134945,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
227,0,0.0810694446666675,0,0,0,0,1.9863343753978469,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
228,3,0.2315814953859192,1,1,0,0,2.2146545076755992,2,0,23,0,0,72,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,2.0,0.3333333333333333
229,128,0.2845786963434022,36,18,5,13,2.295048920449456,84,0,0,0,0,6,16.0,12.5,4.8695,3.609,4.0215,22.869500000000002,8.609,17.0215,48.5,144.0,28.688111505618203,112.6881115056182,0.3368055555555556
230,997,0.2845786963434022,284,143,42,98,2.295048920449456,651,0,0,0,0,26,32.0,23.4,9.591,4.982,8.827,152.591,46.982,106.827,307.4,1029.0,53.70414473851727,704.7041447385172,0.2987366375121477
231,93,0.2845786963434022,26,13,4,9,2.295048920449456,61,0,0,0,0,0,5.0,4.35,1.7015,1.063,1.5855,14.7015,5.063,10.5855,30.35,98.0,9.983462803955133,70.98346280395513,0.3096938775510204
