,APN
665,122-090-09
666,025-441-018
667,132-420-08
668,025-433-017
669,092-152-035
670,026-103-020
671,126-570-23
672,084-231-005
673,027-631-002
674,127-131-07
675,032-142-003
676,115-010-018
677,034-401-011
678,126-301-21
679,1319-30-514-018
680,084-110-021
681,083-063-012
682,126-090-23
683,093-082-006
684,094-350-033
685,093-500-066
686,093-083-040
687,127-060-17
688,083-400-032
689,116-120-016
690,1318-10-416-009
691,034-252-011
692,023-744-023
693,094-535-009
694,026-231-013
695,1318-15-111-004
696,021-241-006
697,035-133-004
698,127-132-20
699,090-231-050
700,015-400-011
701,130-211-14
702,125-413-09
703,023-791-015
704,025-744-014
705,094-280-001
706,022-161-003
707,026-066-004
708,021-331-015
709,1318-03-210-019
710,093-560-005
711,027-132-024
712,125-386-06
713,125-131-35
714,132-020-13
715,029-041-061
716,015-314-021
717,034-436-004
718,034-682-030
719,026-025-020
720,125-431-03
721,132-251-08
722,093-092-007
723,131-213-21
724,095-510-014
725,033-343-009
726,1318-15-410-012
727,122-129-03
728,030-131-003
729,090-102-005
730,034-791-001
731,023-612-005
732,034-363-007
733,033-332-031
734,030-541-007
735,085-310-006
736,112-270-054
737,025-442-011
738,1319-18-312-031
739,021-270-003
740,034-762-001
741,022-210-044
742,025-223-005
743,1318-23-310-057
744,026-036-002
745,033-371-017
746,1319-19-212-072
747,1318-24-601-009
748,097-050-050
749,112-270-002
750,023-111-009
751,1319-30-644-057
752,090-340-011
753,016-482-009
754,098-142-001
755,032-110-026
756,031-223-011
757,084-233-018
758,097-193-002
759,025-225-012
760,034-824-004
761,116-100-043
762,127-120-08
763,036-280-005
764,130-202-24
765,122-510-42
766,090-093-020
767,090-191-042
768,083-230-045
769,1319-30-631-007
770,023-541-010
771,034-343-008
772,1319-30-625-003
773,124-900-02
774,1318-23-213-014
775,022-111-021
776,093-390-015
777,117-040-007
778,111-070-023
779,035-194-001
780,022-322-035
781,026-136-016
782,126-102-07
783,1319-30-541-004
784,1318-23-815-005
785,093-260-018
786,021-420-012
787,091-220-025
788,1318-25-201-010
789,034-392-006
790,035-293-001
791,028-301-057
792,127-290-30
793,033-571-005
794,025-252-008
795,025-262-005
796,093-570-013
797,094-052-006
798,034-223-001
799,029-602-012
800,098-023-002
801,1319-18-412-001
802,098-252-005
803,123-146-10
804,028-100-027
805,1319-19-410-011
806,023-783-008
807,034-161-004
808,094-280-031
809,022-231-017
810,122-510-05
811,032-142-001
812,125-232-24
813,017-021-014
814,094-253-008
815,091-220-027
816,090-250-050
817,026-092-013
818,090-152-051
819,027-641-006
820,111-120-032
821,093-042-043
822,080-114-020
823,031-290-048
824,132-061-22
825,111-280-026
826,031-231-008
827,090-304-014
828,1318-23-710-009
829,130-201-23
830,018-130-020
831,031-214-018
832,022-051-010
833,027-690-018
834,091-171-010
835,084-121-012
836,034-251-007
837,025-061-012
838,090-065-029
839,034-782-006
840,031-181-008
841,021-371-005
842,1318-23-211-014
843,127-500-02
844,116-060-016
845,1418-10-710-024
846,031-112-010
847,022-271-016
848,021-311-006
849,090-330-030
850,027-233-014
851,034-691-012
852,116-050-042
853,093-500-005
854,123-131-11
855,034-362-011
856,094-224-002
857,125-181-20
858,034-332-003
859,015-324-002
860,132-251-09
861,034-614-001
862,094-251-010
863,034-433-005
864,033-433-015
865,018-130-035
866,1319-30-615-004
867,027-084-003
868,083-360-005
869,090-211-015
870,127-362-28
871,1318-23-410-001
872,025-226-004
873,033-691-015
874,132-061-14
875,023-611-005
876,027-350-016
877,094-480-017
878,023-573-011
879,116-080-065
880,085-142-020
881,022-210-022
882,1318-23-510-015
883,080-082-005
884,036-190-005
885,027-144-021
886,025-734-010
887,125-192-04
888,090-115-047
889,083-210-009
890,093-152-005
891,025-202-016
892,029-093-006
893,116-020-037
894,1318-15-410-015
895,090-151-035
896,130-163-24
897,021-331-001
898,023-561-004
899,083-085-018
900,1318-23-211-005
901,083-230-052
902,090-233-007
903,098-192-008
904,1318-15-611-061
905,112-190-067
906,127-075-05
907,112-060-006
908,018-230-004
909,116-100-048
910,122-060-18
911,098-231-001
912,023-151-009
913,027-641-017
914,036-543-002
915,026-062-016
916,025-443-009
917,093-414-027
918,026-088-014
919,1318-24-710-013
920,131-160-02
921,033-245-005
922,125-371-05
923,025-702-028
924,1319-19-212-020
925,083-092-012
926,093-180-009
927,1318-15-610-022
928,031-020-046
929,085-343-026
930,025-491-003
931,023-442-026
932,094-110-019
933,025-752-001
934,132-410-06
935,025-402-001
936,023-743-011
937,083-071-004
938,026-086-006
939,025-226-006
940,031-063-008
941,1319-19-212-031
942,080-181-005
943,025-481-025
944,117-110-037
945,124-810-08
946,1418-10-510-003
947,092-083-019
948,1319-30-516-032
949,093-201-006
950,025-821-019
951,1418-11-311-003
952,035-262-004
953,014-246-001
954,036-571-008
955,093-273-001
956,130-242-10
957,125-385-03
958,015-202-011
959,123-136-04
960,1318-09-811-008
961,1318-23-314-001
962,034-784-003
963,111-180-024
964,127-250-07
965,032-152-011
966,131-440-02
967,125-132-11
968,1318-03-111-039
969,026-251-002
970,092-155-003
971,025-231-025
972,095-490-021
973,127-420-18
974,090-191-050
975,036-010-003
976,090-223-018
977,125-523-02
978,023-372-007
979,093-300-006
980,125-251-04
981,015-212-011
982,1318-15-711-013
983,098-320-028
984,083-194-004
985,1318-10-310-060
986,098-113-003
987,1418-10-502-004
988,093-500-008
989,023-571-014
990,132-480-08
991,023-482-008
992,025-510-046
993,1418-22-512-009
994,028-301-026
995,085-154-007
996,027-233-035
997,116-030-053
998,018-230-024
999,090-420-012
1000,033-160-005
1001,083-254-008
1002,112-220-038
1003,020-170-002
1004,025-331-005
1005,126-083-41
1006,112-180-077
1007,020-130-001
1008,029-091-022
1009,029-413-023
1010,025-920-063
1011,090-161-001
1012,084-153-006
1013,016-202-004
1014,125-192-11
1015,123-271-06
1016,023-542-001
1017,111-270-055
1018,1318-15-819-004
1019,1418-22-610-011
1020,085-040-037
1021,122-115-09
1022,122-132-11
1023,028-180-008
1024,083-062-041
1025,094-254-001
1026,1318-26-515-035
1027,1319-30-644-032
1028,023-481-004
1029,125-244-32
1030,028-162-008
1031,033-631-002
1032,034-151-010
1033,097-060-037
1034,034-551-005
1035,021-311-026
1036,016-091-022
1037,090-172-003
1038,1319-30-525-003
1039,032-283-022
1040,033-434-004
1041,094-420-037
1042,025-881-006
1043,033-857-016
1044,1418-34-211-037
1045,085-321-006
1046,025-701-013
1047,128-132-08
1048,023-151-037
1049,1318-23-212-040
1050,130-204-05
1051,025-744-019
1052,035-040-009
1053,017-041-033
1054,1319-19-710-039
1055,033-732-003
1056,1318-22-002-070
1057,023-111-028
1058,033-351-011
1059,092-120-002
1060,116-220-031
1061,014-292-020
1062,125-541-06
1063,015-265-011
1064,028-121-007
1065,036-571-011
1066,080-131-005
1067,034-183-002
1068,022-391-008
1069,1319-30-542-000
1070,112-260-049
1071,034-682-032
1072,033-542-012
1073,031-020-036
1074,016-373-003
1075,117-220-015
1076,033-741-010
1077,127-131-23
1078,092-110-049
1079,117-170-007
1080,130-211-16
1081,022-251-029
1082,030-541-032
1083,022-331-010
1084,080-010-012
1085,1318-23-813-020
1086,029-343-017
1087,098-234-003
1088,014-303-009
1089,025-741-002
1090,111-160-008
1091,029-181-030
1092,131-012-22
1093,1318-23-411-012
1094,021-420-014
1095,036-462-004
1096,126-293-56
1097,126-162-04
1098,031-164-015
1099,126-141-07
1100,016-492-001
1101,098-114-016
1102,1418-34-310-008
1103,083-350-041
1104,131-214-03
1105,083-400-039
1106,023-661-027
1107,1318-23-213-003
1108,034-371-007
1109,033-392-008
1110,098-280-029
1111,125-780-03
1112,014-331-008
1113,023-461-001
1114,126-580-10
1115,098-200-002
1116,094-150-026
1117,126-083-23
1118,022-101-008
1119,124-083-20
1120,094-520-004
1121,034-121-001
1122,111-220-010
1123,022-241-024
1124,022-301-034
1125,023-211-021
1126,1318-23-212-064
1127,126-151-17
1128,122-124-18
1129,1418-10-810-014
1130,123-102-13
1131,1418-27-710-010
1132,029-081-002
1133,132-222-02
1134,090-094-025
1135,083-083-001
1136,025-271-027
1137,035-271-027
1138,022-421-019
1139,035-162-015
1140,090-223-033
1141,117-120-034
1142,031-332-010
1143,122-201-17
1144,127-080-00
1145,1318-23-310-002
1146,026-107-021
1147,016-241-003
1148,031-123-012
1149,126-082-25
1150,031-121-012
1151,112-070-021
1152,032-282-046
1153,080-104-018
1154,028-083-013
1155,124-061-02
1156,083-390-047
1157,081-141-014
1158,026-024-014
1159,131-070-24
1160,026-064-016
1161,033-692-003
1162,034-362-010
1163,031-052-009
1164,021-301-023
1165,116-220-043
1166,090-072-040
1167,1318-25-111-001
1168,132-064-18
1169,132-063-04
1170,036-530-022
1171,029-061-013
1172,033-751-003
1173,035-242-021
1174,026-121-010
1175,027-341-014
1176,083-300-006
1177,022-421-027
1178,023-102-019
1179,015-340-009
1180,098-090-020
1181,025-764-006
1182,122-580-03
1183,031-030-029
1184,1319-30-544-052
1185,018-191-016
1186,092-060-002
1187,034-294-014
1188,027-531-020
1189,015-263-003
1190,117-072-012
1191,1318-23-410-039
1192,093-220-038
1193,097-075-016
1194,093-460-009
1195,022-031-006
1196,112-240-023
1197,122-214-08
1198,094-225-001
1199,083-430-038
1200,026-125-004
1201,022-431-010
1202,1318-15-613-002
1203,014-291-008
1204,016-442-002
1205,033-837-002
1206,032-060-015
1207,080-091-001
1208,016-482-018
1209,029-402-007
1210,025-451-002
1211,132-340-06
1212,1318-22-312-004
1213,123-211-04
1214,085-330-013
1215,130-230-36
1216,084-060-011
1217,026-262-002
1218,033-543-003
1219,094-340-004
1220,015-161-006
1221,031-341-012
1222,1318-24-311-003
1223,112-200-004
1224,032-050-009
1225,036-422-007
1226,125-382-15
1227,025-193-011
1228,034-181-011
1229,1319-30-712-009
1230,112-140-015
1231,081-042-002
1232,085-010-001
1233,014-101-003
1234,081-093-002
1235,025-763-021
1236,094-200-017
1237,033-882-006
1238,122-212-09
1239,031-084-005
1240,033-673-002
1241,117-050-014
1242,023-501-049
1243,1318-24-711-002
1244,1318-15-823-004
1245,033-691-011
1246,026-241-005
1247,028-121-008
1248,125-174-06
1249,034-171-018
1250,090-305-001
1251,028-152-021
1252,130-152-07
1253,028-301-020
1254,132-030-71
1255,030-361-014
1256,035-271-018
1257,033-884-015
1258,117-080-035
1259,027-356-002
1260,026-095-016
1261,023-892-010
1262,112-250-024
1263,031-155-019
1264,111-270-047
1265,126-090-21
1266,112-220-018
1267,092-031-023
1268,127-078-12
1269,033-523-011
1270,023-582-010
1271,033-705-005
1272,025-302-014
1273,023-152-005
1274,031-258-001
1275,093-490-014
1276,085-050-032
1277,023-501-007
1278,1318-23-314-012
1279,031-333-031
1280,090-261-016
1281,016-081-046
1282,027-343-015
1283,083-400-013
1284,1318-23-710-063
1285,098-153-014
1286,083-283-005
1287,023-555-005
1288,098-143-001
1289,083-420-037
1290,023-782-020
1291,031-151-001
1292,014-341-004
1293,1319-30-721-003
1294,1318-26-101-037
1295,094-290-014
1296,015-102-027
1297,036-581-008
1298,033-514-004
1299,083-033-004
1300,129-540-00
1301,1418-10-710-049
1302,116-030-052
1303,117-072-005
1304,027-411-001
1305,022-171-046
1306,022-041-010
1307,126-280-12
1308,1418-34-113-017
1309,085-171-011
1310,016-191-014
1311,032-470-003
1312,032-500-003
1313,031-134-019
1314,028-171-003
1315,093-415-009
1316,122-202-18
1317,028-090-095
1318,1318-10-415-027
1319,125-850-03
1320,093-441-054
1321,094-234-008
1322,026-034-016
1323,016-371-005
1324,025-621-005
1325,1319-30-544-053
1326,014-303-007
1327,122-214-13
1328,124-082-51
1329,092-224-004
1330,123-133-06
1331,025-833-011
1332,036-422-011
1333,130-204-12
1334,035-243-018
1335,091-172-018
1336,025-891-022
1337,098-231-031
1338,1418-11-412-029
1339,029-603-012
1340,016-300-062
1341,129-252-16
1342,022-281-003
1343,124-600-03
1344,093-560-018
1345,036-423-001
1346,127-077-09
1347,027-223-003
1348,1418-27-410-001
1349,029-610-001
1350,094-540-025
1351,130-180-59
1352,015-201-018
1353,090-074-005
1354,025-381-015
1355,023-181-015
1356,035-132-006
1357,023-181-025
1358,031-341-002
1359,035-182-005
1360,023-471-009
1361,1318-15-611-064
1362,036-110-014
1363,032-060-016
1364,029-630-017
1365,128-051-01
1366,125-830-03
1367,126-490-11
1368,083-310-032
1369,022-134-006
1370,027-133-011
1371,015-400-005
1372,031-322-016
1373,033-151-006
1374,1319-07-001-004
1375,1418-34-210-011
1376,014-271-004
1377,132-252-23
1378,127-073-18
1379,032-410-016
1380,130-381-12
1381,080-155-020
1382,097-200-019
1383,125-551-11
1384,032-500-001
1385,015-323-012
1386,1318-23-210-008
1387,129-620-03
1388,124-082-46
1389,034-801-019
1390,025-206-005
1391,033-873-012
1392,132-062-31
1393,116-060-034
1394,026-243-006
1395,028-090-058
1396,034-542-002
1397,026-081-017
1398,131-121-32
1399,093-430-048
1400,1418-34-211-043
1401,084-025-007
1402,016-241-008
1403,111-280-035
1404,093-230-047
1405,094-070-014
1406,029-163-013
1407,033-511-006
1408,124-810-14
1409,085-072-004
1410,090-113-020
1411,034-086-003
1412,025-214-005
1413,034-431-005
1414,034-722-017
1415,1318-09-810-090
1416,1319-30-710-011
1417,093-210-016
1418,030-363-012
1419,097-200-011
1420,1318-23-216-017
1421,127-363-18
1422,1319-18-000-001
1423,028-121-010
1424,015-340-010
1425,014-233-005
1426,015-323-002
1427,080-176-007
1428,125-185-26
1429,034-321-023
1430,090-221-010
1431,1418-34-401-007
1432,116-090-048
1433,023-182-014
1434,127-077-18
1435,026-079-008
1436,026-124-016
1437,1318-26-515-004
1438,023-512-005
1439,083-330-035
1440,090-380-009
1441,033-692-002
1442,033-751-018
1443,1318-23-216-007
1444,023-850-007
1445,083-500-005
1446,127-120-19
1447,029-351-015
1448,125-171-04
1449,117-050-048
1450,025-833-003
1451,034-132-011
1452,033-362-018
1453,097-222-001
1454,026-085-014
1455,034-252-002
1456,132-232-14
1457,092-110-023
1458,126-292-55
1459,014-021-009
1460,090-115-024
1461,1318-23-218-007
1462,023-754-011
1463,034-154-009
1464,1418-10-710-012
1465,025-812-010
1466,016-313-016
1467,032-410-034
1468,026-251-011
1469,097-244-016
1470,036-503-003
1471,1418-10-511-014
1472,034-571-012
1473,028-161-005
1474,083-380-034
1475,1319-30-710-006
1476,117-071-008
1477,093-510-016
1478,094-520-009
1479,131-170-07
1480,131-011-06
1481,033-862-027
1482,028-153-005
1483,023-655-029
1484,132-380-00
1485,033-882-001
1486,094-122-054
1487,127-050-08
1488,111-160-004
1489,036-190-007
1490,034-361-006
1491,123-270-00
1492,126-120-00
1493,122-090-29
1494,117-150-029
1495,016-151-034
1496,016-142-016
1497,033-855-009
1498,036-581-010
1499,1319-19-710-003
1500,125-472-11
1501,111-240-026
1502,029-065-003
1503,034-181-009
1504,035-254-001
1505,034-561-004
1506,112-120-080
1507,034-265-029
1508,094-533-011
1509,026-074-015
1510,036-431-007
1511,122-125-10
1512,083-282-002
1513,084-213-003
1514,116-100-040
1515,093-180-004
1516,083-420-011
1517,093-480-016
1518,131-202-15
1519,027-421-015
1520,025-612-009
1521,131-170-12
1522,090-111-024
1523,025-670-035
1524,1318-16-710-013
1525,025-731-004
1526,015-314-004
1527,027-541-001
1528,029-602-004
1529,029-062-033
1530,080-193-002
1531,033-801-006
1532,1319-30-514-002
1533,014-220-008
1534,020-090-003
1535,084-072-006
1536,035-010-007
1537,031-164-004
1538,128-032-12
1539,014-232-010
1540,116-220-006
1541,027-113-035
1542,112-150-014
1543,025-372-012
1544,098-042-008
1545,1319-30-621-001
1546,130-212-13
1547,090-272-009
1548,023-492-006
1549,023-271-012
1550,094-340-001
1551,014-286-005
1552,098-041-002
1553,093-340-013
1554,034-343-011
1555,131-213-02
1556,093-071-009
1557,033-613-007
1558,125-041-05
1559,090-202-032
1560,1418-34-310-004
1561,093-130-026
1562,093-441-033
1563,083-300-036
1564,085-113-008
1565,116-110-060
1566,122-530-32
1567,126-084-05
1568,116-030-003
1569,125-134-14
1570,016-151-036
1571,093-230-012
1572,116-170-074
1573,029-373-030
1574,1318-10-315-007
1575,016-532-018
1576,027-082-024
1577,025-382-003
1578,033-582-007
1579,1318-27-001-014
1580,115-060-001
1581,112-220-036
1582,1318-23-810-019
1583,025-510-093
1584,123-271-05
1585,029-181-022
1586,112-100-028
1587,034-512-014
1588,034-571-016
1589,132-030-00
1590,025-594-007
1591,033-691-016
1592,093-380-006
1593,132-410-00
1594,027-135-022
1595,034-153-015
1596,1318-15-822-004
1597,022-301-028
1598,014-262-016
1599,093-220-058
1600,034-783-006
1601,035-271-004
1602,023-561-015
1603,125-141-17
1604,130-162-02
1605,125-461-04
1606,034-372-018
1607,034-801-018
