TAZ,total_residential_units,census_occ_rate,total_occ_units,occ_units_low_inc,occ_units_med_inc,occ_units_high_inc,persons_per_occ_unit,total_persons,emp_retail,emp_srvc,emp_rec,emp_game,emp_other,FORECASTED_RESIDENTIAL_UNITS,FORECASTED_OCCUPIED_UNITS,FORECASTED_RES_INCOME_LOW_UNITS,FORECASTED_RES_INCOME_MEDIUM_UNITS,FORECASTED_RES_INCOME_HIGH_UNITS,TOTAL_FORECASTED_UNITS_LOW_INCOME,TOTAL_FORECASTED_UNITS_MED_INCOME,TOTAL_FORECASTED_UNITS_HIGH_INCOME,TOTAL_FORECASTED_UNITS_OCCUPIED,TOTAL_FORECASTED_RESIDENTIAL_UNITS,FORECASTED_PERSONS,TOTAL_FORECASTED_PERSONS,NEW_OCCUPANCY_RATE
150,46,0.795949144,37,23,7,7,2.285827638,84,142,30,4,0,333,6,6,4.68,1.2,0.12,27.68,8.2,7.12,43,52,13.71496583,97.71496583,0.826923077
151,129,0.556223329,72,30,19,23,2.559816973,182,1,0,0,0,2,10,3.85,0.4865,0.203,3.1605,30.4865,19.203,26.1605,75.85,139,9.855295345,191.8552953,0.545683453
152,170,0.619627134,105,32,17,55,2.235946333,235,0,0,0,0,11,7,3.15,0.9275,0.315,1.9075,32.9275,17.315,56.9075,108.15,177,7.04323095,242.0432309,0.611016949
153,361,0.278077622,100,26,12,62,2.416610445,243,1,0,0,0,77,6,3.15,1.3755,0.441,1.3335,27.3755,12.441,63.3335,103.15,367,7.612322903,250.6123229,0.28106267
154,672,0.497825484,333,206,45,83,1.838501672,617,0,10,0,0,30,62,27.2,6.401,3.202,17.597,212.401,48.202,100.597,360.2,734,50.00724548,667.0072455,0.490735695
155,0,0.505910165,0,0,0,0,2.193498083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
156,370,0.881355932,326,205,85,37,2.264583669,738,9,27,0,0,37,13,6.5,0.028,3.056,3.416,205.028,88.056,40.416,332.5,383,14.71979385,752.7197939,0.868146214
157,29,0.880083663,26,16,6,3,2.26725606,58,81,0,0,0,58,5,4.4,3.25,0.88,0.27,19.25,6.88,3.27,30.4,34,9.975926663,67.97592666,0.894117647
158,510,0.79758892,425,233,88,104,2.338845727,1004,188,95,0,0,293,272,197.25,149.0425,8.405,39.8025,382.0425,96.405,143.8025,622.25,782,461.3373197,1465.33732,0.795716113
159,584,0.769886258,450,168,152,131,2.317503124,1045,0,32,0,0,46,152,90,43.7685,12.787,33.4445,211.7685,164.787,164.4445,540,736,208.5752811,1253.575281,0.733695652
160,568,0.738601824,420,259,145,16,1.766984567,741,0,32,2,0,61,128,53.25,10.4795,3.279,39.4915,269.4795,148.279,55.4915,473.25,696,94.0919282,835.0919282,0.679956897
161,19,0.738601824,14,9,5,1,1.766984567,25,171,178,0,0,99,133,92.05,70.147,0.294,21.609,79.147,5.294,22.609,106.05,152,162.6509294,187.6509294,0.697697368
162,298,0.738601824,220,136,76,8,1.766984567,389,0,2,0,0,939,31,27.8,20.424,5.308,2.068,156.424,81.308,10.068,247.8,329,49.12217096,438.122171,0.753191489
163,0,0.545538655,0,0,0,0,1.655813124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
164,1,0.600877716,1,0,0,0,2.107354959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
165,375,0.531782946,199,110,28,61,1.543572725,308,0,0,0,0,59,53,23.05,5.1415,2.813,15.0955,115.1415,30.813,76.0955,222.05,428,35.57935132,343.5793513,0.518808411
166,244,0.531782946,130,72,18,40,1.543572725,200,0,0,0,0,8,15,6.3,1.407,0.504,4.389,73.407,18.504,44.389,136.3,259,9.724508169,209.7245082,0.526254826
167,239,0.493852459,118,45,29,45,3.036370032,358,2,0,0,0,24,23,10.1,2.6595,0.879,6.5615,47.6595,29.879,51.5615,128.1,262,30.66733732,388.6673373,0.488931298
168,143,0.493852459,71,27,17,27,3.036370032,214,0,0,0,0,9,17,6.65,0.9625,0.385,5.3025,27.9625,17.385,32.3025,77.65,160,20.19186071,234.1918607,0.4853125
169,62,0.494419918,31,12,7,11,3.024564747,93,0,0,1,0,2,8,2.8,0.028,0.056,2.716,12.028,7.056,13.716,33.8,70,8.468781292,101.4687813,0.482857143
170,194,0.494269448,96,36,23,36,3.028290117,291,0,0,0,0,24,14,6.3,1.855,0.63,3.815,37.855,23.63,39.815,102.3,208,19.07822774,310.0782277,0.491826923
171,67,0.493852459,33,13,8,12,3.036370032,100,0,0,0,0,6,9,3.5,0.4795,0.189,2.8315,13.4795,8.189,14.8315,36.5,76,10.62729511,110.6272951,0.480263158
172,0,0.618902439,0,0,0,0,2.254428586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
173,0,0.618902439,0,0,0,0,2.254428586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
174,0,0.618902439,0,0,0,0,2.254428586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
175,950,0.426296339,402,71,70,261,2.652902045,1034,7,0,6,0,28,117,54.35,16.1505,6.021,32.1785,87.1505,76.021,293.1785,456.35,1067,144.1852261,1178.185226,0.42769447
176,295,0.509799825,151,40,38,73,2.407649493,363,0,0,0,0,7,45,20.8,6.4205,2.011,12.3685,46.4205,40.011,85.3685,171.8,340,50.07910946,413.0791095,0.505294118
177,56,0.617639838,35,9,12,14,2.244126327,78,0,0,0,0,0,5,2.1,0.469,0.168,1.463,9.469,12.168,15.463,37.1,61,4.712665286,82.71266529,0.608196721
178,418,0.525241393,219,46,44,129,2.422787292,532,0,12,0,0,7,19,7.7,1.414,0.518,5.768,47.414,44.518,134.768,226.7,437,18.65546215,550.6554621,0.518764302
179,338,0.513439184,174,47,38,89,2.656841657,455,0,0,0,0,46,41,15.75,1.946,0.812,12.992,48.946,38.812,101.992,189.75,379,41.84525609,496.8452561,0.500659631
180,1,0.645510474,1,0,0,0,2.051326911,1,19,49,146,0,522,0,0,0,0,0,0,0,0,1,1,0,1,1
181,0,0.738601824,0,0,0,0,1.766984567,0,0,9,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,
182,10,0.740740741,7,1,4,3,2.29504892,17,1,0,0,0,2,5,2.1,0.469,0.168,1.463,1.469,4.168,4.463,9.1,15,4.819602733,21.81960273,0.606666667
183,33,0.740740741,24,5,12,8,2.29504892,56,0,0,0,0,10,2,1.05,0.4585,0.147,0.4445,5.4585,12.147,8.4445,25.05,35,2.409801366,58.40980137,0.715714286
184,1,0.301790281,0,0,0,0,2.985594613,1,0,0,0,0,0,21,7.35,0.0735,0.147,7.1295,0.0735,0.147,7.1295,7.35,22,21.94412041,22.94412041,0.334090909
185,85,0.529714645,46,9,12,25,2.460069031,108,0,40,18,0,18,71,29.1,5.359,1.788,21.953,14.359,13.788,46.953,75.1,156,71.5880088,179.5880088,0.481410256
186,84,0.618902439,52,14,18,20,2.254428586,117,0,0,0,0,8,16,7.55,2.382,0.684,4.484,16.382,18.684,24.484,59.55,100,17.02093582,134.0209358,0.5955
187,22,0.618902439,14,4,5,5,2.254428586,31,0,0,0,0,0,1,0.35,0.0035,0.007,0.3395,4.0035,5.007,5.3395,14.35,23,0.789050005,31.78905,0.623913043
188,66,0.618902439,41,11,14,16,2.254428586,92,0,0,0,0,20,5,1.75,0.014,0.028,1.708,11.014,14.028,17.708,42.75,71,3.945250025,95.94525002,0.602112676
189,13,0.428402367,6,2,1,3,2.924664111,16,0,0,0,0,0,0,0,0,0,0,2,1,3,6,13,0,16,0.461538462
190,18,0.428402367,8,3,1,4,2.924664111,23,0,0,0,0,3,1,0.7,0.455,0.14,0.105,3.455,1.14,4.105,8.7,19,2.047264878,25.04726488,0.457894737
191,260,0.428402367,111,40,19,53,2.924664111,326,1,0,0,0,4,40,21.55,9.256,2.602,9.692,49.256,21.602,62.692,132.55,300,63.02651159,389.0265116,0.441833333
192,462,0.428402367,198,71,33,94,2.924664111,579,0,0,0,0,12,27,10.15,0.994,0.448,8.708,71.994,33.448,102.708,208.15,489,29.68534073,608.6853407,0.425664622
193,6,0.428402367,3,1,0,1,2.924664111,8,0,0,0,0,0,0,0,0,0,0,1,0,1,3,6,0,8,0.5
194,23,0.66992665,15,3,5,7,2.284893837,35,0,0,0,0,3,1,0.35,0.0035,0.007,0.3395,3.0035,5.007,7.3395,15.35,24,0.799712843,35.79971284,0.639583333
195,809,0.586902081,482,143,96,243,2.405415709,1145,0,0,0,0,55,94,41.85,10.1145,5.469,26.2665,153.1145,101.469,269.2665,523.85,903,100.6666474,1245.666647,0.580121816
196,25,0.746240602,19,7,4,8,2.132567581,40,7,39,0,0,50,38,14.6,1.686,0.652,12.262,8.686,4.652,20.262,33.6,63,31.13548668,71.13548668,0.533333333
197,546,0.746240602,407,144,89,174,2.132567581,869,2,14,0,0,32,38,30,19.4595,6.149,4.3915,163.4595,95.149,178.3915,437,584,63.97702743,932.9770274,0.748287671
198,0,0.746240602,0,0,0,0,2.132567581,0,0,0,15,0,7,0,0,0,0,0,0,0,0,0,0,0,0,
199,4,0.5041476,2,1,0,1,2.345824339,5,0,0,0,0,0,0,0,0,0,0,1,0,1,2,4,0,5,0.5
200,526,0.559822288,295,89,74,133,2.300028187,674,0,0,0,0,10,54,22.05,4.242,1.554,16.254,93.242,75.554,149.254,317.05,580,50.71562153,724.7156215,0.546637931
201,0,0.505910165,0,0,0,0,2.193498083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
202,108,0.505910165,55,18,15,21,2.193498083,120,0,0,0,0,15,12,5.6,1.8445,0.609,3.1465,19.8445,15.609,24.1465,60.6,120,12.28358927,132.2835893,0.505
203,31,0.130630631,4,0,4,0,2.061481995,8,14,224,20,0,35,0,0,0,0,0,0,4,0,4,31,0,8,0.129032258
204,0,0.130630631,0,0,0,0,2.061481995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
205,0,0.267095916,0,0,0,0,2.109487845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
206,0,0.130630631,0,0,0,0,2.061481995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
207,44,0.044288763,2,2,0,0,1.930534863,4,0,0,0,0,0,0,0,0,0,0,2,0,0,2,44,0,4,0.045454545
208,167,0.098261825,17,6,12,0,2.012391069,35,0,0,0,0,0,2,0.7,0.007,0.014,0.679,6.007,12.014,0.679,17.7,169,1.408673748,36.40867375,0.104733728
209,26,0.130630631,3,0,3,0,2.061481995,7,0,0,0,0,0,1,0.35,0.0035,0.007,0.3395,0.0035,3.007,0.3395,3.35,27,0.721518698,7.721518698,0.124074074
210,18,0.130630631,2,0,2,0,2.061481995,5,0,0,0,0,0,1,0.35,0.0035,0.007,0.3395,0.0035,2.007,0.3395,2.35,19,0.721518698,5.721518698,0.123684211
211,45,0.081063579,4,2,2,0,1.986307999,9,0,0,0,0,0,0,0,0,0,0,2,2,0,4,45,0,9,0.088888889
212,0,0.030192132,0,0,0,0,1.909155739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
213,0,0.030192132,0,0,0,0,1.909155739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
214,137,0.030192132,4,4,0,0,1.909155739,8,0,0,0,0,0,3,1.05,0.0105,0.021,1.0185,4.0105,0.021,1.0185,5.05,140,2.004613526,10.00461353,0.036071429
215,42,0.030192132,1,1,0,0,1.909155739,2,0,0,0,0,0,12,4.2,0.042,0.084,4.074,1.042,0.084,4.074,5.2,54,8.018454104,10.0184541,0.096296296
216,0,0.030192132,0,0,0,0,1.909155739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
217,22,0.030192132,1,1,0,0,1.909155739,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,22,0,1,0.045454545
218,1,0.030192132,0,0,0,0,1.909155739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
219,0,0.030192132,0,0,0,0,1.909155739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
220,16,0.030192132,0,0,0,0,1.909155739,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0
221,14,0.030192132,0,0,0,0,1.909155739,1,0,0,0,0,0,1,0.35,0.0035,0.007,0.3395,0.0035,0.007,0.3395,0.35,15,0.668204509,1.668204509,0.023333333
222,308,0.030192132,9,9,0,0,1.909155739,18,0,0,0,0,0,32,12.25,1.4525,0.595,10.2025,10.4525,0.595,10.2025,21.25,340,23.3871578,41.3871578,0.0625
223,0,0.030192132,0,0,0,0,1.909155739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
224,284,0.030192132,9,9,0,0,1.909155739,16,0,0,0,0,26,25,10.85,2.7895,0.959,7.1015,11.7895,0.959,7.1015,19.85,309,20.71433977,36.71433977,0.064239482
225,69,0.030192132,2,2,0,0,1.909155739,4,0,0,0,0,0,12,4.55,0.4865,0.203,3.8605,2.4865,0.203,3.8605,6.55,81,8.686658613,12.68665861,0.080864198
226,0,0.030192132,0,0,0,0,1.909155739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
227,0,0.081069445,0,0,0,0,1.986334375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
228,3,0.231581495,1,1,0,0,2.214654508,2,0,23,0,0,72,0,0,0,0,0,1,0,0,1,3,0,2,0.333333333
229,128,0.284578696,36,18,5,13,2.29504892,84,0,0,0,0,6,16,12.5,7.6155,3.041,1.8435,25.6155,8.041,14.8435,48.5,144,28.68811151,112.6881115,0.336805556
230,997,0.284578696,284,143,42,98,2.29504892,651,0,0,0,0,26,32,23.4,14.899,4.008,4.493,157.899,46.008,102.493,307.4,1029,53.70414474,704.7041447,0.298736638
231,93,0.284578696,26,13,4,9,2.29504892,61,0,0,0,0,0,5,4.35,3.1235,0.807,0.4195,16.1235,4.807,9.4195,30.35,98,9.983462804,70.9834628,0.309693878
232,202,0.130630631,26,0,26,0,2.061481995,54,0,15,0,0,6,0,0,0,0,0,0,26,0,26,202,0,54,0.128712871
233,67,0.142988084,10,4,2,3,2.152877748,21,0,0,0,0,0,5,3.7,2.3435,0.607,0.7495,6.3435,2.607,3.7495,13.7,72,7.965647669,28.96564767,0.190277778
234,564,0.142988084,81,34,20,27,2.152877748,174,0,0,0,0,47,30,21.35,13.4535,3.377,4.5195,47.4535,23.377,31.5195,102.35,594,45.96393993,219.9639399,0.172306397
235,47,0.142988084,7,3,2,2,2.152877748,14,0,0,0,0,0,0,0,0,0,0,3,2,2,7,47,0,14,0.14893617
236,188,0.142988084,27,11,7,9,2.152877748,58,0,58,13,0,5,4,2.7,1.787,0.214,0.699,12.787,7.214,9.699,29.7,192,5.812769921,63.81276992,0.1546875
237,114,0.142988084,16,7,4,5,2.152877748,35,0,0,0,0,0,9,5.5,2.939,0.848,1.713,9.939,4.848,6.713,21.5,123,11.84082762,46.84082762,0.174796748
238,0,0.142988084,0,0,0,0,2.152877748,0,0,0,0,0,0,2,0.7,0,0,0.7,0,0,0.7,0.7,2,1.507014424,1.507014424,0.35
239,96,0.152128647,15,6,4,6,2.180146029,33,34,0,174,0,46,17,7.95,2.512,0.764,4.674,8.512,4.764,10.674,22.95,113,17.33216093,50.33216093,0.203097345
240,5,0.166492388,1,0,0,0,2.222996184,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,2,0.2
241,338,0.241706161,82,6,18,58,2.447375176,200,0,0,0,0,26,26,16.05,8.5605,2.391,5.0985,14.5605,20.391,63.0985,98.05,364,39.28037158,239.2803716,0.269368132
242,95,0.241212439,23,2,5,16,2.445398683,56,0,0,0,0,0,19,12.9,7.633,2.076,3.191,9.633,7.076,19.191,35.9,114,31.54564302,87.54564302,0.314912281
243,117,0.169666247,20,1,2,17,2.158981322,42,0,0,0,0,0,5,3.4,2.022,0.554,0.824,3.022,2.554,17.824,23.4,122,7.340536495,49.34053649,0.191803279
244,198,0.168141593,33,2,3,29,2.152877748,72,0,0,0,0,16,20,11.95,4.52,3.29,4.14,6.52,6.29,33.14,44.95,218,25.72688909,97.72688909,0.206192661
245,0,0.207642035,0,0,0,0,2.391014462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
246,0,0.168141593,0,0,0,0,2.152877748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
247,97,0.168141593,16,1,1,14,2.152877748,35,0,0,0,0,14,6,2.1,0.021,0.042,2.037,1.021,1.042,16.037,18.1,103,4.521043272,39.52104327,0.175728155
248,357,0.280774283,100,24,32,44,2.831907576,284,0,0,0,0,14,35,14.6,3.0265,1.023,10.5505,27.0265,33.023,54.5505,114.6,392,41.34585061,325.3458506,0.292346939
249,633,0.28091048,178,42,57,78,2.83135785,503,37,261,19,0,52,27,14.8,5.906,2.752,6.142,47.906,59.752,84.142,192.8,660,41.90409618,544.9040962,0.292121212
250,0,0.281,0,0,0,0,2.833268358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
251,313,0.287068418,88,26,12,50,2.027623399,180,0,0,0,0,23,22,13.7,7.438,2.096,4.166,33.438,14.096,54.166,101.7,335,27.77844056,207.7784406,0.30358209
252,78,0.332,26,11,3,12,2.193498083,57,0,0,0,0,0,0,0,0,0,0,11,3,12,26,78,0,57,0.333333333
253,214,0.298920191,65,22,8,35,2.066845286,137,0,107,1,0,39,28,11.8,2.554,0.848,8.398,24.554,8.848,43.398,76.8,242,24.38877437,161.3887744,0.317355372
254,274,0.217948718,60,5,11,44,1.756829483,105,26,34,10,0,275,3,3,2.34,0.6,0.06,7.34,11.6,44.06,63,277,5.27048845,110.2704885,0.227436823
255,46,0.247232155,12,2,2,8,1.868947097,22,120,153,79,0,164,4,4,3.12,0.8,0.08,5.12,2.8,8.08,16,50,7.475788387,29.47578839,0.32
256,5,0.217948718,1,0,0,1,1.756829483,2,296,0,1,0,65,0,0,0,0,0,0,0,1,1,5,0,2,0.2
257,26,0.237043276,7,1,1,5,1.829936896,14,151,327,61,0,152,19,10.55,4.7255,1.291,4.5335,5.7255,2.291,9.5335,17.55,45,19.30583425,33.30583425,0.39
258,1,0.332,0,0,0,0,2.193498083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
259,0,0.274974359,0,0,0,0,1.975163783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
260,249,0.328472743,82,36,9,37,2.27383941,186,21,10,19,0,152,16,12.45,8.7125,1.775,1.9625,44.7125,10.775,38.9625,94.45,265,28.30930065,214.3093007,0.356415094
261,7,0.328189339,2,1,0,1,2.192553424,5,0,0,0,0,0,1,1,0.78,0.2,0.02,1.78,0.2,1.02,3,8,2.192553424,7.192553424,0.375
262,12,0.315936439,4,1,0,2,2.131995464,8,3,9,1,0,74,0,0,0,0,0,1,0,2,4,12,0,8,0.333333333
263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
264,61,0.340949033,21,7,2,12,2.965284446,62,0,0,0,0,0,2,1.05,0.4585,0.147,0.4445,7.4585,2.147,12.4445,22.05,63,3.113548668,65.11354867,0.35
265,0,0.340949033,0,0,0,0,2.965284446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
266,683,0.306391131,207,80,37,90,2.685464954,564,4,16,0,0,277,80,38.8,15.262,2.054,21.484,95.262,39.054,111.484,245.8,763,104.1960402,668.1960402,0.32214941
267,672,0.204040404,137,34,50,54,2.132567581,292,1,0,0,0,2,23,15.4,9.128,2.576,3.696,43.128,52.576,57.696,152.4,695,32.84154075,324.8415407,0.219280576
268,172,0.218082164,38,9,13,15,2.19174354,83,0,0,0,0,19,0,0,0,0,0,9,13,15,38,172,0,83,0.220930233
269,24,0.264900485,6,3,2,1,2.24217245,13,3,0,0,0,3,159,147.3,140.8395,0.319,6.1415,143.8395,2.319,7.1415,153.3,183,330.2720019,343.2720019,0.837704918
